index,code,longitude,latitude
4719,543907012,139.896875,36.002083
4720,543907021,139.903125,36.002083
4721,543907022,139.909375,36.002083
4722,543907031,139.915625,36.002083
4723,543907032,139.921875,36.002083
4724,543907041,139.928125,36.002083
4725,543907042,139.934375,36.002083
4726,543907051,139.940625,36.002083
4727,543907052,139.946875,36.002083
4728,543907061,139.953125,36.002083
4729,543907062,139.959375,36.002083
4730,543907071,139.965625,36.002083
4731,543907072,139.971875,36.002083
4732,543907081,139.978125,36.002083
4733,543907082,139.984375,36.002083
4734,543907091,139.990625,36.002083
4735,543907092,139.996875,36.002083
4736,544000001,140.003125,36.002083
4737,544000002,140.009375,36.002083
4738,544000011,140.015625,36.002083
4739,544000012,140.021875,36.002083
4740,544000021,140.028125,36.002083
4741,544000022,140.034375,36.002083
4742,544000031,140.040625,36.002083
4743,544000032,140.046875,36.002083
4744,544000041,140.053125,36.002083
4745,544000042,140.059375,36.002083
4746,544000051,140.065625,36.002083
4747,544000052,140.071875,36.002083
4748,544000061,140.078125,36.002083
4749,544000062,140.084375,36.002083
4750,544000071,140.090625,36.002083
4751,544000072,140.096875,36.002083
4752,544000081,140.103125,36.002083
4753,544000082,140.109375,36.002083
4754,544000091,140.115625,36.002083
4755,544000092,140.121875,36.002083
4756,544001001,140.128125,36.002083
4757,544001002,140.134375,36.002083
4758,544001011,140.140625,36.002083
4759,544001012,140.146875,36.002083
4760,544001021,140.153125,36.002083
4761,544001022,140.159375,36.002083
4762,544001031,140.165625,36.002083
4763,544001032,140.171875,36.002083
4764,544001041,140.178125,36.002083
4765,544001042,140.184375,36.002083
4766,544001051,140.190625,36.002083
4767,544001052,140.196875,36.002083
4768,544001061,140.203125,36.002083
4769,544001062,140.209375,36.002083
4770,544001071,140.215625,36.002083
4771,544001072,140.221875,36.002083
4772,544001081,140.228125,36.002083
4773,544001082,140.234375,36.002083
4774,544001091,140.240625,36.002083
4775,544001092,140.246875,36.002083
4776,544002001,140.253125,36.002083
4777,544002002,140.259375,36.002083
4778,544002011,140.265625,36.002083
4779,544002012,140.271875,36.002083
4780,544002021,140.278125,36.002083
4781,544002022,140.284375,36.002083
4782,544002031,140.290625,36.002083
4783,544002032,140.296875,36.002083
4784,544002041,140.303125,36.002083
4785,544002042,140.309375,36.002083
4786,544002051,140.315625,36.002083
4787,544002052,140.321875,36.002083
4788,544002061,140.328125,36.002083
4789,544002062,140.334375,36.002083
4790,544002071,140.340625,36.002083
4791,544002072,140.346875,36.002083
4792,544002081,140.353125,36.002083
4793,544002082,140.359375,36.002083
4794,544002091,140.365625,36.002083
4795,544002092,140.371875,36.002083
4796,544003001,140.378125,36.002083
4797,544003002,140.384375,36.002083
4798,544003011,140.390625,36.002083
4799,544003012,140.396875,36.002083
4800,533971923,139.153125,35.997917
4801,533971924,139.159375,35.997917
4802,533971933,139.165625,35.997917
4803,533971934,139.171875,35.997917
4804,533971943,139.178125,35.997917
4805,533971944,139.184375,35.997917
4806,533971953,139.190625,35.997917
4807,533971954,139.196875,35.997917
4808,533971963,139.203125,35.997917
4809,533971964,139.209375,35.997917
4810,533971973,139.215625,35.997917
4811,533971974,139.221875,35.997917
4812,533971983,139.228125,35.997917
4813,533971984,139.234375,35.997917
4814,533971993,139.240625,35.997917
4815,533971994,139.246875,35.997917
4816,533972903,139.253125,35.997917
4817,533972904,139.259375,35.997917
4818,533972913,139.265625,35.997917
4819,533972914,139.271875,35.997917
4820,533972923,139.278125,35.997917
4821,533972924,139.284375,35.997917
4822,533972933,139.290625,35.997917
4823,533972934,139.296875,35.997917
4824,533972943,139.303125,35.997917
4825,533972944,139.309375,35.997917
4826,533972953,139.315625,35.997917
4827,533972954,139.321875,35.997917
4828,533972963,139.328125,35.997917
4829,533972964,139.334375,35.997917
4830,533972973,139.340625,35.997917
4831,533972974,139.346875,35.997917
4832,533972983,139.353125,35.997917
4833,533972984,139.359375,35.997917
4834,533972993,139.365625,35.997917
4835,533972994,139.371875,35.997917
4836,533973903,139.378125,35.997917
4837,533973904,139.384375,35.997917
4838,533973913,139.390625,35.997917
4839,533973914,139.396875,35.997917
4840,533973923,139.403125,35.997917
4841,533973924,139.409375,35.997917
4842,533973933,139.415625,35.997917
4843,533973934,139.421875,35.997917
4844,533973943,139.428125,35.997917
4845,533973944,139.434375,35.997917
4846,533973953,139.440625,35.997917
4847,533973954,139.446875,35.997917
4848,533973963,139.453125,35.997917
4849,533973964,139.459375,35.997917
4850,533973973,139.465625,35.997917
4851,533973974,139.471875,35.997917
4852,533973983,139.478125,35.997917
4853,533973984,139.484375,35.997917
4854,533973993,139.490625,35.997917
4855,533973994,139.496875,35.997917
4856,533974903,139.503125,35.997917
4857,533974904,139.509375,35.997917
4858,533974913,139.515625,35.997917
4859,533974914,139.521875,35.997917
4860,533974923,139.528125,35.997917
4861,533974924,139.534375,35.997917
4862,533974933,139.540625,35.997917
4863,533974934,139.546875,35.997917
4864,533974943,139.553125,35.997917
4865,533974944,139.559375,35.997917
4866,533974953,139.565625,35.997917
4867,533974954,139.571875,35.997917
4868,533974963,139.578125,35.997917
4869,533974964,139.584375,35.997917
4870,533974973,139.590625,35.997917
4871,533974974,139.596875,35.997917
4872,533974983,139.603125,35.997917
4873,533974984,139.609375,35.997917
4874,533974993,139.615625,35.997917
4875,533974994,139.621875,35.997917
4876,533975903,139.628125,35.997917
4877,533975904,139.634375,35.997917
4878,533975913,139.640625,35.997917
4879,533975914,139.646875,35.997917
4880,533975923,139.653125,35.997917
4881,533975924,139.659375,35.997917
4882,533975933,139.665625,35.997917
4883,533975934,139.671875,35.997917
4884,533975943,139.678125,35.997917
4885,533975944,139.684375,35.997917
4886,533975953,139.690625,35.997917
4887,533975954,139.696875,35.997917
4888,533975963,139.703125,35.997917
4889,533975964,139.709375,35.997917
4890,533975973,139.715625,35.997917
4891,533975974,139.721875,35.997917
4892,533975983,139.728125,35.997917
4893,533975984,139.734375,35.997917
4894,533975993,139.740625,35.997917
4895,533975994,139.746875,35.997917
4896,533976903,139.753125,35.997917
4897,533976904,139.759375,35.997917
4898,533976913,139.765625,35.997917
4899,533976914,139.771875,35.997917
4900,533976923,139.778125,35.997917
4901,533976924,139.784375,35.997917
4902,533976933,139.790625,35.997917
4903,533976934,139.796875,35.997917
4904,533976943,139.803125,35.997917
4905,533976944,139.809375,35.997917
4906,533976953,139.815625,35.997917
4907,533976954,139.821875,35.997917
4908,533976963,139.828125,35.997917
4909,533976964,139.834375,35.997917
4910,533976973,139.840625,35.997917
4911,533976974,139.846875,35.997917
4912,533976983,139.853125,35.997917
4913,533976984,139.859375,35.997917
4914,533976993,139.865625,35.997917
4915,533976994,139.871875,35.997917
4916,533977903,139.878125,35.997917
4917,533977904,139.884375,35.997917
4918,533977913,139.890625,35.997917
4919,533977914,139.896875,35.997917
4920,533977923,139.903125,35.997917
4921,533977924,139.909375,35.997917
4922,533977933,139.915625,35.997917
4923,533977934,139.921875,35.997917
4924,533977943,139.928125,35.997917
4925,533977944,139.934375,35.997917
4926,533977953,139.940625,35.997917
4927,533977954,139.946875,35.997917
4928,533977963,139.953125,35.997917
4929,533977964,139.959375,35.997917
4930,533977973,139.965625,35.997917
4931,533977974,139.971875,35.997917
4932,533977983,139.978125,35.997917
4933,533977984,139.984375,35.997917
4934,533977993,139.990625,35.997917
4935,533977994,139.996875,35.997917
4936,534070903,140.003125,35.997917
4937,534070904,140.009375,35.997917
4938,534070913,140.015625,35.997917
4939,534070914,140.021875,35.997917
4940,534070923,140.028125,35.997917
4941,534070924,140.034375,35.997917
4942,534070933,140.040625,35.997917
4943,534070934,140.046875,35.997917
4944,534070943,140.053125,35.997917
4945,534070944,140.059375,35.997917
4946,534070953,140.065625,35.997917
4947,534070954,140.071875,35.997917
4948,534070963,140.078125,35.997917
4949,534070964,140.084375,35.997917
4950,534070973,140.090625,35.997917
4951,534070974,140.096875,35.997917
4952,534070983,140.103125,35.997917
4953,534070984,140.109375,35.997917
4954,534070993,140.115625,35.997917
4955,534070994,140.121875,35.997917
4956,534071903,140.128125,35.997917
4957,534071904,140.134375,35.997917
4958,534071913,140.140625,35.997917
4959,534071914,140.146875,35.997917
4960,534071923,140.153125,35.997917
4961,534071924,140.159375,35.997917
4962,534071933,140.165625,35.997917
4963,534071934,140.171875,35.997917
4964,534071943,140.178125,35.997917
4965,534071944,140.184375,35.997917
4966,534071953,140.190625,35.997917
4967,534071954,140.196875,35.997917
4968,534071963,140.203125,35.997917
4969,534071964,140.209375,35.997917
4970,534071973,140.215625,35.997917
4971,534071974,140.221875,35.997917
4972,534071983,140.228125,35.997917
4973,534071984,140.234375,35.997917
4974,534071993,140.240625,35.997917
4975,534071994,140.246875,35.997917
4976,534072903,140.253125,35.997917
4977,534072904,140.259375,35.997917
4978,534072913,140.265625,35.997917
4979,534072914,140.271875,35.997917
4980,534072923,140.278125,35.997917
4981,534072924,140.284375,35.997917
4982,534072933,140.290625,35.997917
4983,534072934,140.296875,35.997917
4984,534072943,140.303125,35.997917
4985,534072944,140.309375,35.997917
4986,534072953,140.315625,35.997917
4987,534072954,140.321875,35.997917
4988,534072963,140.328125,35.997917
4989,534072964,140.334375,35.997917
4990,534072973,140.340625,35.997917
4991,534072974,140.346875,35.997917
4992,534072983,140.353125,35.997917
4993,534072984,140.359375,35.997917
4994,534072993,140.365625,35.997917
4995,534072994,140.371875,35.997917
4996,534073903,140.378125,35.997917
4997,534073904,140.384375,35.997917
4998,534073913,140.390625,35.997917
4999,534073914,140.396875,35.997917
5000,533971921,139.153125,35.993750
5001,533971922,139.159375,35.993750
5002,533971931,139.165625,35.993750
5003,533971932,139.171875,35.993750
5004,533971941,139.178125,35.993750
5005,533971942,139.184375,35.993750
5006,533971951,139.190625,35.993750
5007,533971952,139.196875,35.993750
5008,533971961,139.203125,35.993750
5009,533971962,139.209375,35.993750
5010,533971971,139.215625,35.993750
5011,533971972,139.221875,35.993750
5012,533971981,139.228125,35.993750
5013,533971982,139.234375,35.993750
5014,533971991,139.240625,35.993750
5015,533971992,139.246875,35.993750
5016,533972901,139.253125,35.993750
5017,533972902,139.259375,35.993750
5018,533972911,139.265625,35.993750
5019,533972912,139.271875,35.993750
5020,533972921,139.278125,35.993750
5021,533972922,139.284375,35.993750
5022,533972931,139.290625,35.993750
5023,533972932,139.296875,35.993750
5024,533972941,139.303125,35.993750
5025,533972942,139.309375,35.993750
5026,533972951,139.315625,35.993750
5027,533972952,139.321875,35.993750
5028,533972961,139.328125,35.993750
5029,533972962,139.334375,35.993750
5030,533972971,139.340625,35.993750
5031,533972972,139.346875,35.993750
5032,533972981,139.353125,35.993750
5033,533972982,139.359375,35.993750
5034,533972991,139.365625,35.993750
5035,533972992,139.371875,35.993750
5036,533973901,139.378125,35.993750
5037,533973902,139.384375,35.993750
5038,533973911,139.390625,35.993750
5039,533973912,139.396875,35.993750
5040,533973921,139.403125,35.993750
5041,533973922,139.409375,35.993750
5042,533973931,139.415625,35.993750
5043,533973932,139.421875,35.993750
5044,533973941,139.428125,35.993750
5045,533973942,139.434375,35.993750
5046,533973951,139.440625,35.993750
5047,533973952,139.446875,35.993750
5048,533973961,139.453125,35.993750
5049,533973962,139.459375,35.993750
5050,533973971,139.465625,35.993750
5051,533973972,139.471875,35.993750
5052,533973981,139.478125,35.993750
5053,533973982,139.484375,35.993750
5054,533973991,139.490625,35.993750
5055,533973992,139.496875,35.993750
5056,533974901,139.503125,35.993750
5057,533974902,139.509375,35.993750
5058,533974911,139.515625,35.993750
5059,533974912,139.521875,35.993750
5060,533974921,139.528125,35.993750
5061,533974922,139.534375,35.993750
5062,533974931,139.540625,35.993750
5063,533974932,139.546875,35.993750
5064,533974941,139.553125,35.993750
5065,533974942,139.559375,35.993750
5066,533974951,139.565625,35.993750
5067,533974952,139.571875,35.993750
5068,533974961,139.578125,35.993750
5069,533974962,139.584375,35.993750
5070,533974971,139.590625,35.993750
5071,533974972,139.596875,35.993750
5072,533974981,139.603125,35.993750
5073,533974982,139.609375,35.993750
5074,533974991,139.615625,35.993750
5075,533974992,139.621875,35.993750
5076,533975901,139.628125,35.993750
5077,533975902,139.634375,35.993750
5078,533975911,139.640625,35.993750
5079,533975912,139.646875,35.993750
5080,533975921,139.653125,35.993750
5081,533975922,139.659375,35.993750
5082,533975931,139.665625,35.993750
5083,533975932,139.671875,35.993750
5084,533975941,139.678125,35.993750
5085,533975942,139.684375,35.993750
5086,533975951,139.690625,35.993750
5087,533975952,139.696875,35.993750
5088,533975961,139.703125,35.993750
5089,533975962,139.709375,35.993750
5090,533975971,139.715625,35.993750
5091,533975972,139.721875,35.993750
5092,533975981,139.728125,35.993750
5093,533975982,139.734375,35.993750
5094,533975991,139.740625,35.993750
5095,533975992,139.746875,35.993750
5096,533976901,139.753125,35.993750
5097,533976902,139.759375,35.993750
5098,533976911,139.765625,35.993750
5099,533976912,139.771875,35.993750
5100,533976921,139.778125,35.993750
5101,533976922,139.784375,35.993750
5102,533976931,139.790625,35.993750
5103,533976932,139.796875,35.993750
5104,533976941,139.803125,35.993750
5105,533976942,139.809375,35.993750
5106,533976951,139.815625,35.993750
5107,533976952,139.821875,35.993750
5108,533976961,139.828125,35.993750
5109,533976962,139.834375,35.993750
5110,533976971,139.840625,35.993750
5111,533976972,139.846875,35.993750
5112,533976981,139.853125,35.993750
5113,533976982,139.859375,35.993750
5114,533976991,139.865625,35.993750
5115,533976992,139.871875,35.993750
5116,533977901,139.878125,35.993750
5117,533977902,139.884375,35.993750
5118,533977911,139.890625,35.993750
5119,533977912,139.896875,35.993750
5120,533977921,139.903125,35.993750
5121,533977922,139.909375,35.993750
5122,533977931,139.915625,35.993750
5123,533977932,139.921875,35.993750
5124,533977941,139.928125,35.993750
5125,533977942,139.934375,35.993750
5126,533977951,139.940625,35.993750
5127,533977952,139.946875,35.993750
5128,533977961,139.953125,35.993750
5129,533977962,139.959375,35.993750
5130,533977971,139.965625,35.993750
5131,533977972,139.971875,35.993750
5132,533977981,139.978125,35.993750
5133,533977982,139.984375,35.993750
5134,533977991,139.990625,35.993750
5135,533977992,139.996875,35.993750
5136,534070901,140.003125,35.993750
5137,534070902,140.009375,35.993750
5138,534070911,140.015625,35.993750
5139,534070912,140.021875,35.993750
5140,534070921,140.028125,35.993750
5141,534070922,140.034375,35.993750
5142,534070931,140.040625,35.993750
5143,534070932,140.046875,35.993750
5144,534070941,140.053125,35.993750
5145,534070942,140.059375,35.993750
5146,534070951,140.065625,35.993750
5147,534070952,140.071875,35.993750
5148,534070961,140.078125,35.993750
5149,534070962,140.084375,35.993750
5150,534070971,140.090625,35.993750
5151,534070972,140.096875,35.993750
5152,534070981,140.103125,35.993750
5153,534070982,140.109375,35.993750
5154,534070991,140.115625,35.993750
5155,534070992,140.121875,35.993750
5156,534071901,140.128125,35.993750
5157,534071902,140.134375,35.993750
5158,534071911,140.140625,35.993750
5159,534071912,140.146875,35.993750
5160,534071921,140.153125,35.993750
5161,534071922,140.159375,35.993750
5162,534071931,140.165625,35.993750
5163,534071932,140.171875,35.993750
5164,534071941,140.178125,35.993750
5165,534071942,140.184375,35.993750
5166,534071951,140.190625,35.993750
5167,534071952,140.196875,35.993750
5168,534071961,140.203125,35.993750
5169,534071962,140.209375,35.993750
5170,534071971,140.215625,35.993750
5171,534071972,140.221875,35.993750
5172,534071981,140.228125,35.993750
5173,534071982,140.234375,35.993750
5174,534071991,140.240625,35.993750
5175,534071992,140.246875,35.993750
5176,534072901,140.253125,35.993750
5177,534072902,140.259375,35.993750
5178,534072911,140.265625,35.993750
5179,534072912,140.271875,35.993750
5180,534072921,140.278125,35.993750
5181,534072922,140.284375,35.993750
5182,534072931,140.290625,35.993750
5183,534072932,140.296875,35.993750
5184,534072941,140.303125,35.993750
5185,534072942,140.309375,35.993750
5186,534072951,140.315625,35.993750
5187,534072952,140.321875,35.993750
5188,534072961,140.328125,35.993750
5189,534072962,140.334375,35.993750
5190,534072971,140.340625,35.993750
5191,534072972,140.346875,35.993750
5192,534072981,140.353125,35.993750
5193,534072982,140.359375,35.993750
5194,534072991,140.365625,35.993750
5195,534072992,140.371875,35.993750
5196,534073901,140.378125,35.993750
5197,534073902,140.384375,35.993750
5198,534073911,140.390625,35.993750
5199,534073912,140.396875,35.993750
5200,533971823,139.153125,35.989583
5201,533971824,139.159375,35.989583
5202,533971833,139.165625,35.989583
5203,533971834,139.171875,35.989583
5204,533971843,139.178125,35.989583
5205,533971844,139.184375,35.989583
5206,533971853,139.190625,35.989583
5207,533971854,139.196875,35.989583
5208,533971863,139.203125,35.989583
5209,533971864,139.209375,35.989583
5210,533971873,139.215625,35.989583
5211,533971874,139.221875,35.989583
5212,533971883,139.228125,35.989583
5213,533971884,139.234375,35.989583
5214,533971893,139.240625,35.989583
5215,533971894,139.246875,35.989583
5216,533972803,139.253125,35.989583
5217,533972804,139.259375,35.989583
5218,533972813,139.265625,35.989583
5219,533972814,139.271875,35.989583
5220,533972823,139.278125,35.989583
5221,533972824,139.284375,35.989583
5222,533972833,139.290625,35.989583
5223,533972834,139.296875,35.989583
5224,533972843,139.303125,35.989583
5225,533972844,139.309375,35.989583
5226,533972853,139.315625,35.989583
5227,533972854,139.321875,35.989583
5228,533972863,139.328125,35.989583
5229,533972864,139.334375,35.989583
5230,533972873,139.340625,35.989583
5231,533972874,139.346875,35.989583
5232,533972883,139.353125,35.989583
5233,533972884,139.359375,35.989583
5234,533972893,139.365625,35.989583
5235,533972894,139.371875,35.989583
5236,533973803,139.378125,35.989583
5237,533973804,139.384375,35.989583
5238,533973813,139.390625,35.989583
5239,533973814,139.396875,35.989583
5240,533973823,139.403125,35.989583
5241,533973824,139.409375,35.989583
5242,533973833,139.415625,35.989583
5243,533973834,139.421875,35.989583
5244,533973843,139.428125,35.989583
5245,533973844,139.434375,35.989583
5246,533973853,139.440625,35.989583
5247,533973854,139.446875,35.989583
5248,533973863,139.453125,35.989583
5249,533973864,139.459375,35.989583
5250,533973873,139.465625,35.989583
5251,533973874,139.471875,35.989583
5252,533973883,139.478125,35.989583
5253,533973884,139.484375,35.989583
5254,533973893,139.490625,35.989583
5255,533973894,139.496875,35.989583
5256,533974803,139.503125,35.989583
5257,533974804,139.509375,35.989583
5258,533974813,139.515625,35.989583
5259,533974814,139.521875,35.989583
5260,533974823,139.528125,35.989583
5261,533974824,139.534375,35.989583
5262,533974833,139.540625,35.989583
5263,533974834,139.546875,35.989583
5264,533974843,139.553125,35.989583
5265,533974844,139.559375,35.989583
5266,533974853,139.565625,35.989583
5267,533974854,139.571875,35.989583
5268,533974863,139.578125,35.989583
5269,533974864,139.584375,35.989583
5270,533974873,139.590625,35.989583
5271,533974874,139.596875,35.989583
5272,533974883,139.603125,35.989583
5273,533974884,139.609375,35.989583
5274,533974893,139.615625,35.989583
5275,533974894,139.621875,35.989583
5276,533975803,139.628125,35.989583
5277,533975804,139.634375,35.989583
5278,533975813,139.640625,35.989583
5279,533975814,139.646875,35.989583
5280,533975823,139.653125,35.989583
5281,533975824,139.659375,35.989583
5282,533975833,139.665625,35.989583
5283,533975834,139.671875,35.989583
5284,533975843,139.678125,35.989583
5285,533975844,139.684375,35.989583
5286,533975853,139.690625,35.989583
5287,533975854,139.696875,35.989583
5288,533975863,139.703125,35.989583
5289,533975864,139.709375,35.989583
5290,533975873,139.715625,35.989583
5291,533975874,139.721875,35.989583
5292,533975883,139.728125,35.989583
5293,533975884,139.734375,35.989583
5294,533975893,139.740625,35.989583
5295,533975894,139.746875,35.989583
5296,533976803,139.753125,35.989583
5297,533976804,139.759375,35.989583
5298,533976813,139.765625,35.989583
5299,533976814,139.771875,35.989583
5300,533976823,139.778125,35.989583
5301,533976824,139.784375,35.989583
5302,533976833,139.790625,35.989583
5303,533976834,139.796875,35.989583
5304,533976843,139.803125,35.989583
5305,533976844,139.809375,35.989583
5306,533976853,139.815625,35.989583
5307,533976854,139.821875,35.989583
5308,533976863,139.828125,35.989583
5309,533976864,139.834375,35.989583
5310,533976873,139.840625,35.989583
5311,533976874,139.846875,35.989583
5312,533976883,139.853125,35.989583
5313,533976884,139.859375,35.989583
5314,533976893,139.865625,35.989583
5315,533976894,139.871875,35.989583
5316,533977803,139.878125,35.989583
5317,533977804,139.884375,35.989583
5318,533977813,139.890625,35.989583
5319,533977814,139.896875,35.989583
5320,533977823,139.903125,35.989583
5321,533977824,139.909375,35.989583
5322,533977833,139.915625,35.989583
5323,533977834,139.921875,35.989583
5324,533977843,139.928125,35.989583
5325,533977844,139.934375,35.989583
5326,533977853,139.940625,35.989583
5327,533977854,139.946875,35.989583
5328,533977863,139.953125,35.989583
5329,533977864,139.959375,35.989583
5330,533977873,139.965625,35.989583
5331,533977874,139.971875,35.989583
5332,533977883,139.978125,35.989583
5333,533977884,139.984375,35.989583
5334,533977893,139.990625,35.989583
5335,533977894,139.996875,35.989583
5336,534070803,140.003125,35.989583
5337,534070804,140.009375,35.989583
5338,534070813,140.015625,35.989583
5339,534070814,140.021875,35.989583
5340,534070823,140.028125,35.989583
5341,534070824,140.034375,35.989583
5342,534070833,140.040625,35.989583
5343,534070834,140.046875,35.989583
5344,534070843,140.053125,35.989583
5345,534070844,140.059375,35.989583
5346,534070853,140.065625,35.989583
5347,534070854,140.071875,35.989583
5348,534070863,140.078125,35.989583
5349,534070864,140.084375,35.989583
5350,534070873,140.090625,35.989583
5351,534070874,140.096875,35.989583
5352,534070883,140.103125,35.989583
5353,534070884,140.109375,35.989583
5354,534070893,140.115625,35.989583
5355,534070894,140.121875,35.989583
5356,534071803,140.128125,35.989583
5357,534071804,140.134375,35.989583
5358,534071813,140.140625,35.989583
5359,534071814,140.146875,35.989583
5360,534071823,140.153125,35.989583
5361,534071824,140.159375,35.989583
5362,534071833,140.165625,35.989583
5363,534071834,140.171875,35.989583
5364,534071843,140.178125,35.989583
5365,534071844,140.184375,35.989583
5366,534071853,140.190625,35.989583
5367,534071854,140.196875,35.989583
5368,534071863,140.203125,35.989583
5369,534071864,140.209375,35.989583
5370,534071873,140.215625,35.989583
5371,534071874,140.221875,35.989583
5372,534071883,140.228125,35.989583
5373,534071884,140.234375,35.989583
5374,534071893,140.240625,35.989583
5375,534071894,140.246875,35.989583
5376,534072803,140.253125,35.989583
5377,534072804,140.259375,35.989583
5378,534072813,140.265625,35.989583
5379,534072814,140.271875,35.989583
5380,534072823,140.278125,35.989583
5381,534072824,140.284375,35.989583
5382,534072833,140.290625,35.989583
5383,534072834,140.296875,35.989583
5384,534072843,140.303125,35.989583
5385,534072844,140.309375,35.989583
5386,534072853,140.315625,35.989583
5387,534072854,140.321875,35.989583
5388,534072863,140.328125,35.989583
5389,534072864,140.334375,35.989583
5390,534072873,140.340625,35.989583
5391,534072874,140.346875,35.989583
5392,534072883,140.353125,35.989583
5393,534072884,140.359375,35.989583
5394,534072893,140.365625,35.989583
5395,534072894,140.371875,35.989583
5396,534073803,140.378125,35.989583
5397,534073804,140.384375,35.989583
5398,534073813,140.390625,35.989583
5399,534073814,140.396875,35.989583
5400,533971821,139.153125,35.985417
5401,533971822,139.159375,35.985417
5402,533971831,139.165625,35.985417
5403,533971832,139.171875,35.985417
5404,533971841,139.178125,35.985417
5405,533971842,139.184375,35.985417
5406,533971851,139.190625,35.985417
5407,533971852,139.196875,35.985417
5408,533971861,139.203125,35.985417
5409,533971862,139.209375,35.985417
5410,533971871,139.215625,35.985417
5411,533971872,139.221875,35.985417
5412,533971881,139.228125,35.985417
5413,533971882,139.234375,35.985417
5414,533971891,139.240625,35.985417
5415,533971892,139.246875,35.985417
5416,533972801,139.253125,35.985417
5417,533972802,139.259375,35.985417
5418,533972811,139.265625,35.985417
5419,533972812,139.271875,35.985417
5420,533972821,139.278125,35.985417
5421,533972822,139.284375,35.985417
5422,533972831,139.290625,35.985417
5423,533972832,139.296875,35.985417
5424,533972841,139.303125,35.985417
5425,533972842,139.309375,35.985417
5426,533972851,139.315625,35.985417
5427,533972852,139.321875,35.985417
5428,533972861,139.328125,35.985417
5429,533972862,139.334375,35.985417
5430,533972871,139.340625,35.985417
5431,533972872,139.346875,35.985417
5432,533972881,139.353125,35.985417
5433,533972882,139.359375,35.985417
5434,533972891,139.365625,35.985417
5435,533972892,139.371875,35.985417
5436,533973801,139.378125,35.985417
5437,533973802,139.384375,35.985417
5438,533973811,139.390625,35.985417
5439,533973812,139.396875,35.985417
5440,533973821,139.403125,35.985417
5441,533973822,139.409375,35.985417
5442,533973831,139.415625,35.985417
5443,533973832,139.421875,35.985417
5444,533973841,139.428125,35.985417
5445,533973842,139.434375,35.985417
5446,533973851,139.440625,35.985417
5447,533973852,139.446875,35.985417
5448,533973861,139.453125,35.985417
5449,533973862,139.459375,35.985417
5450,533973871,139.465625,35.985417
5451,533973872,139.471875,35.985417
5452,533973881,139.478125,35.985417
5453,533973882,139.484375,35.985417
5454,533973891,139.490625,35.985417
5455,533973892,139.496875,35.985417
5456,533974801,139.503125,35.985417
5457,533974802,139.509375,35.985417
5458,533974811,139.515625,35.985417
5459,533974812,139.521875,35.985417
5460,533974821,139.528125,35.985417
5461,533974822,139.534375,35.985417
5462,533974831,139.540625,35.985417
5463,533974832,139.546875,35.985417
5464,533974841,139.553125,35.985417
5465,533974842,139.559375,35.985417
5466,533974851,139.565625,35.985417
5467,533974852,139.571875,35.985417
5468,533974861,139.578125,35.985417
5469,533974862,139.584375,35.985417
5470,533974871,139.590625,35.985417
5471,533974872,139.596875,35.985417
5472,533974881,139.603125,35.985417
5473,533974882,139.609375,35.985417
5474,533974891,139.615625,35.985417
5475,533974892,139.621875,35.985417
5476,533975801,139.628125,35.985417
5477,533975802,139.634375,35.985417
5478,533975811,139.640625,35.985417
5479,533975812,139.646875,35.985417
5480,533975821,139.653125,35.985417
5481,533975822,139.659375,35.985417
5482,533975831,139.665625,35.985417
5483,533975832,139.671875,35.985417
5484,533975841,139.678125,35.985417
5485,533975842,139.684375,35.985417
5486,533975851,139.690625,35.985417
5487,533975852,139.696875,35.985417
5488,533975861,139.703125,35.985417
5489,533975862,139.709375,35.985417
5490,533975871,139.715625,35.985417
5491,533975872,139.721875,35.985417
5492,533975881,139.728125,35.985417
5493,533975882,139.734375,35.985417
5494,533975891,139.740625,35.985417
5495,533975892,139.746875,35.985417
5496,533976801,139.753125,35.985417
5497,533976802,139.759375,35.985417
5498,533976811,139.765625,35.985417
5499,533976812,139.771875,35.985417
5500,533976821,139.778125,35.985417
5501,533976822,139.784375,35.985417
5502,533976831,139.790625,35.985417
5503,533976832,139.796875,35.985417
5504,533976841,139.803125,35.985417
5505,533976842,139.809375,35.985417
5506,533976851,139.815625,35.985417
5507,533976852,139.821875,35.985417
5508,533976861,139.828125,35.985417
5509,533976862,139.834375,35.985417
5510,533976871,139.840625,35.985417
5511,533976872,139.846875,35.985417
5512,533976881,139.853125,35.985417
5513,533976882,139.859375,35.985417
5514,533976891,139.865625,35.985417
5515,533976892,139.871875,35.985417
5516,533977801,139.878125,35.985417
5517,533977802,139.884375,35.985417
5518,533977811,139.890625,35.985417
5519,533977812,139.896875,35.985417
5520,533977821,139.903125,35.985417
5521,533977822,139.909375,35.985417
5522,533977831,139.915625,35.985417
5523,533977832,139.921875,35.985417
5524,533977841,139.928125,35.985417
5525,533977842,139.934375,35.985417
5526,533977851,139.940625,35.985417
5527,533977852,139.946875,35.985417
5528,533977861,139.953125,35.985417
5529,533977862,139.959375,35.985417
5530,533977871,139.965625,35.985417
5531,533977872,139.971875,35.985417
5532,533977881,139.978125,35.985417
5533,533977882,139.984375,35.985417
5534,533977891,139.990625,35.985417
5535,533977892,139.996875,35.985417
5536,534070801,140.003125,35.985417
5537,534070802,140.009375,35.985417
5538,534070811,140.015625,35.985417
5539,534070812,140.021875,35.985417
5540,534070821,140.028125,35.985417
